ï»¿Time_s      	VehicleSpeed_kmh	CurrentGear 
      0.1758	      0.0000	           0
      0.1858	      0.0000	           0
      0.1959	      0.0000	           0
      0.2059	      0.0000	           0
      0.2158	      0.0000	           0
      0.2259	      0.0000	           0
      0.2358	      0.0000	           0
      0.2458	      0.0000	           0
      0.2558	      0.0000	           0
      0.2658	      0.0000	           0
      0.2758	      0.0000	           0
      0.2858	      0.0000	           0
      0.2958	      0.0000	           0
      0.3059	      0.0000	           0
      0.3159	      0.0000	           0
      0.3259	      0.0000	           0
      0.3359	      0.0000	           0
      0.3459	      0.0000	           0
      0.3559	      0.0000	           0
      0.3659	      0.0000	           0
      0.3759	      0.0000	           0
      0.3859	      0.0000	           0
      0.3959	      0.0000	           0
      0.4059	      0.0000	           0
      0.4159	      0.0000	           0
      0.4259	      0.0000	           0
      0.4359	      0.0000	           0
      0.4459	      0.0000	           0
      0.4559	      0.0000	           0
      0.4659	      0.0000	           0
      0.4759	      0.0000	           0
      0.4859	      0.0000	           0
      0.4959	      0.0000	           0
      0.5059	      0.0000	           0
      0.5159	      0.0000	           0
      0.5259	      0.0000	           0
      0.5359	      0.0000	           0
      0.5459	      0.0000	           0
      0.5559	      0.0000	           0
      0.5659	      0.0000	           0
      0.5759	      0.0000	           0
      0.5859	      0.0000	           0
      0.5959	      0.0000	           0
      0.6059	      0.0000	           0
      0.6159	      0.0000	           0
      0.6259	      0.0000	           0
      0.6359	      0.0000	           0
      0.6459	      0.0000	           0
      0.6559	      0.0000	           0
      0.6659	      0.0000	           0
      0.6759	      0.0000	           0
      0.6859	      0.0000	           0
      0.6959	      0.0000	           0
      0.7059	      0.0000	           0
      0.7159	      0.0000	           0
      0.7259	      0.0000	           0
      0.7359	      0.0000	           0
      0.7459	      0.0000	           0
      0.7559	      0.0000	           0
      0.7659	      0.0000	           0
      0.7759	      0.0000	           0
      0.7859	      0.0000	           0
      0.7959	      0.0000	           0
      0.8059	      0.0000	           0
      0.8159	      0.0000	           0
      0.8259	      0.0000	           0
      0.8359	      0.0000	           0
      0.8459	      0.0000	           0
      0.8559	      0.0000	           0
      0.8659	      0.0000	           0
      0.8759	      0.0000	           0
      0.8859	      0.0000	           0
      0.8959	      0.0000	           0
      0.9059	      0.0000	           0
      0.9159	      0.0000	           0
      0.9259	      0.0000	           0
      0.9359	      0.0000	           0
      0.9459	      0.0000	           0
      0.9559	      0.0000	           0
      0.9659	      0.0000	           0
      0.9759	      0.0000	           0
      0.9859	      0.0000	           0
      0.9959	      0.0000	           0
      1.0059	      0.0000	           0
      1.0159	      0.0000	           0
      1.0259	      0.0000	           0
      1.0359	      0.0000	           0
      1.0459	      0.0000	           0
      1.0559	      0.0000	           0
      1.0659	      0.0000	           0
      1.0759	      0.0000	           0
      1.0859	      0.0000	           0
      1.0959	      0.0000	           0
      1.1059	      0.0000	           0
      1.1159	      0.0000	           0
      1.1259	      0.0000	           0
      1.1359	      0.0000	           0
      1.1459	      0.0000	           0
      1.1559	      0.0000	           0
      1.1659	      0.0000	           0
      1.1759	      0.0000	           0
      1.1859	      0.0000	           0
      1.1959	      0.0000	           0
      1.2059	      0.0000	           0
      1.2159	      0.0000	           0
      1.2259	      0.0000	           0
      1.2359	      0.0000	           0
      1.2459	      0.0000	           0
      1.2559	      0.0000	           0
      1.2659	      0.0000	           0
      1.2759	      0.0000	           0
      1.2859	      0.0000	           0
      1.2959	      0.0000	           0
      1.3059	      0.0000	           0
      1.3159	      0.0000	           0
      1.3259	      0.0000	           0
      1.3359	      0.0000	           0
      1.3459	      0.0000	           0
      1.3559	      0.0000	           0
      1.3659	      0.0000	           0
      1.3759	      0.0000	           0
      1.3859	      0.0000	           0
      1.3959	      0.0000	           0
      1.4059	      0.0000	           0
      1.4159	      0.0000	           0
      1.4259	      0.0000	           0
      1.4359	      0.0000	           0
      1.4459	      0.0000	           0
      1.4559	      0.0000	           0
      1.4659	      0.0000	           0
      1.4759	      0.0000	           0
      1.4859	      0.0000	           0
      1.4959	      0.0000	           0
      1.5059	      0.0000	           0
      1.5159	      0.0000	           0
      1.5259	      0.0000	           0
      1.5359	      0.0000	           0
      1.5459	      0.0000	           0
      1.5562	      0.0000	           0
      1.5659	      0.0000	           0
      1.5759	      0.0000	           0
      1.5859	      0.0000	           0
      1.5959	      0.0000	           0
      1.6059	      0.0000	           0
      1.6160	      0.0000	           0
      1.6259	      0.0000	           0
      1.6359	      0.0000	           0
      1.6459	      0.0000	           0
      1.6559	      0.0000	           0
      1.6659	      0.0000	           0
      1.6759	      0.0000	           0
      1.6859	      0.0000	           0
      1.6959	      0.0000	           0
      1.7059	      0.0000	           0
      1.7159	      0.0000	           0
      1.7259	      0.0000	           0
      1.7359	      0.0000	           0
      1.7459	      0.0000	           0
      1.7559	      0.0000	           0
      1.7659	      0.0000	           0
      1.7759	      0.0000	           0
      1.7859	      0.0000	           0
      1.7959	      0.0000	           0
      1.8059	      0.0000	           0
      1.8160	      0.0000	           0
      1.8259	      0.0000	           0
      1.8359	      0.0000	           0
      1.8459	      0.0000	           0
      1.8559	      0.0000	           0
      1.8659	      0.0000	           0
      1.8759	      0.0000	           0
      1.8859	      0.0000	           0
      1.8959	      0.0000	           0
      1.9059	      0.0000	           0
      1.9160	      0.0000	           0
      1.9259	      0.0000	           0
      1.9359	      0.0000	           0
      1.9459	      0.0000	           0
      1.9559	      0.0000	           0
      1.9659	      0.0000	           0
      1.9759	      0.0000	           0
      1.9859	      0.0000	           0
      1.9959	      0.0000	           0
      2.0059	      0.0000	           0
      2.0160	      0.0000	           0
      2.0259	      0.0000	           0
      2.0359	      0.0000	           0
      2.0459	      0.0000	           0
      2.0559	      0.0000	           0
      2.0659	      0.0000	           0
      2.0759	      0.0000	           0
      2.0859	      0.0000	           0
      2.0959	      0.0000	           0
      2.1059	      0.0000	           0
      2.1160	      0.0000	           0
      2.1259	      0.0000	           0
      2.1359	      0.0000	           0
      2.1459	      0.0000	           0
      2.1559	      0.0000	           0
      2.1659	      0.0000	           0
      2.1759	      0.0000	           0
      2.1859	      0.0000	           0
      2.1959	      0.0000	           0
      2.2059	      0.0000	           0
      2.2160	      0.0000	           0
      2.2259	      0.0000	           0
      2.2359	      0.0000	           0
      2.2459	      0.0000	           0
      2.2559	      0.0000	           0
      2.2659	      0.0000	           0
      2.2759	      0.0000	           0
      2.2859	      0.0000	           0
      2.2959	      0.0000	           0
      2.3059	      0.0000	           0
      2.3160	      0.0000	           0
      2.3259	      0.0000	           0
      2.3359	      0.0000	           0
      2.3459	      0.0000	           0
      2.3559	      0.0000	           0
      2.3659	      0.0000	           0
      2.3759	      0.0000	           0
      2.3859	      0.0000	           0
      2.3959	      0.0000	           0
      2.4059	      0.0000	           0
      2.4160	      0.0000	           0
      2.4259	      0.0000	           0
      2.4359	      0.0000	           0
      2.4459	      0.0000	           0
      2.4559	      0.0000	           0
      2.4659	      0.0000	           0
      2.4759	      0.0000	           0
      2.4859	      0.0000	           0
      2.4959	      0.0000	           0
      2.5059	      0.0000	           0
      2.5159	      0.0000	           0
      2.5259	      0.0000	           0
      2.5359	      0.0000	           0
      2.5459	      0.0000	           0
      2.5559	      0.0000	           0
