ï»¿Time_s      	VehicleSpeed_kmh	CurrentGear 
      0.0667	      0.0000	           0
      0.0692	      0.0000	           0
      0.0717	      0.0000	           0
      0.0742	      0.0000	           0
      0.0772	      0.0000	           0
      0.0872	      0.0000	           0
      0.0973	      0.0000	           0
      0.1072	      0.0000	           0
      0.1172	      0.0000	           0
      0.1272	      0.0000	           0
      0.1372	      0.0000	           0
      0.1472	      0.0000	           0
      0.1572	      0.0000	           0
      0.1672	      0.0000	           0
      0.1772	      0.0000	           0
      0.1872	      0.0000	           0
      0.1973	      0.0000	           0
      0.2072	      0.0000	           0
      0.2172	      0.0000	           0
      0.2272	      0.0000	           0
      0.2372	      0.0000	           0
      0.2472	      0.0000	           0
      0.2572	      0.0000	           0
      0.2672	      0.0000	           0
      0.2772	      0.0000	           0
      0.2872	      0.0000	           0
      0.2973	      0.0000	           0
      0.3072	      0.0000	           0
      0.3172	      0.0000	           0
      0.3272	      0.0000	           0
      0.3372	      0.0000	           0
      0.3472	      0.0000	           0
      0.3572	      0.0000	           0
      0.3672	      0.0000	           0
      0.3772	      0.0000	           0
      0.3872	      0.0000	           0
      0.3973	      0.0000	           0
      0.4072	      0.0000	           0
      0.4172	      0.0000	           0
      0.4272	      0.0000	           0
      0.4372	      0.0000	           0
      0.4472	      0.0000	           0
      0.4572	      0.0000	           0
      0.4672	      0.0000	           0
      0.4772	      0.0000	           0
      0.4872	      0.0000	           0
      0.4973	      0.0000	           0
      0.5072	      0.0000	           0
      0.5172	      0.0000	           0
      0.5272	      0.0000	           0
      0.5372	      0.0000	           0
      0.5472	      0.0000	           0
      0.5572	      0.0000	           0
      0.5672	      0.0000	           0
      0.5772	      0.0000	           0
      0.5872	      0.0000	           0
      0.5973	      0.0000	           0
      0.6072	      0.0000	           0
      0.6173	      0.0000	           0
      0.6272	      0.0000	           0
      0.6372	      0.0000	           0
      0.6472	      0.0000	           0
      0.6572	      0.0000	           0
      0.6673	      0.0000	           0
      0.6772	      0.0000	           0
      0.6872	      0.0000	           0
      0.6973	      0.0000	           0
      0.7073	      0.0000	           0
      0.7173	      0.0000	           0
      0.7273	      0.0000	           0
      0.7373	      0.0000	           0
      0.7473	      0.0000	           0
      0.7573	      0.0000	           0
      0.7673	      0.0000	           0
      0.7773	      0.0000	           0
      0.7873	      0.0000	           0
      0.7973	      0.0000	           0
      0.8073	      0.0000	           0
      0.8173	      0.0000	           0
      0.8273	      0.0000	           0
      0.8373	      0.0000	           0
      0.8473	      0.0000	           0
      0.8573	      0.0000	           0
      0.8673	      0.0000	           0
      0.8773	      0.0000	           0
      0.8873	      0.0000	           0
      0.8973	      0.0000	           0
      0.9073	      0.0000	           0
      0.9173	      0.0000	           0
      0.9273	      0.0000	           0
      0.9373	      0.0000	           0
      0.9476	      0.0000	           0
      0.9573	      0.0000	           0
      0.9673	      0.0000	           0
      0.9773	      0.0000	           0
